refnis;refnis;refnis;periode;aantal transacties;mediaan prijs(€);eerste kwartiel prijs(€);derde kwartiel prijs(€)
12041;PUURS-SINT-AMANDS;2011;Y;188;210.000;175.000;260.000
12041;PUURS-SINT-AMANDS;2012;Y;192;225.000;170.000;285.000
12041;PUURS-SINT-AMANDS;2013;Y;210;233.000;180.000;290.000
12041;PUURS-SINT-AMANDS;2014;Y;216;219.000;160.000;275.500
12041;PUURS-SINT-AMANDS;2015;Y;153;248.000;190.000;320.000
12041;PUURS-SINT-AMANDS;2016;Y;215;249.000;198.000;315.000
12041;PUURS-SINT-AMANDS;2017;Y;221;260.000;195.000;325.000
12041;PUURS-SINT-AMANDS;2018;Y;213;278.000;205.000;350.000
12041;PUURS-SINT-AMANDS;2019;Y;276;265.550;210.000;362.000
12041;PUURS-SINT-AMANDS;2020;Y;187;281.000;218.500;330.000
13001;ARENDONK;2010;Y;111;205.000;174.000;268.000
13001;ARENDONK;2011;Y;95;209.000;173.000;249.000
13001;ARENDONK;2012;Y;91;200.000;171.250;269.438
13001;ARENDONK;2013;Y;96;205.000;163.000;261.000
13001;ARENDONK;2014;Y;122;215.000;175.000;267.500
13001;ARENDONK;2015;Y;94;215.000;172.500;280.000
13001;ARENDONK;2016;Y;113;225.000;171.500;283.000
13001;ARENDONK;2017;Y;111;247.000;185.000;300.000
13001;ARENDONK;2018;Y;121;245.000;195.000;290.000
13001;ARENDONK;2019;Y;156;255.000;190.000;346.500
13001;ARENDONK;2020;Y;105;276.000;200.000;363.000
13002;BAARLE-HERTOG;2010;Y;17;225.000;205.000;275.000
13002;BAARLE-HERTOG;2011;Y;11;;;
13002;BAARLE-HERTOG;2012;Y;11;;;
13002;BAARLE-HERTOG;2013;Y;6;;;
13002;BAARLE-HERTOG;2014;Y;18;267.500;185.000;350.000
13002;BAARLE-HERTOG;2015;Y;9;;;
13002;BAARLE-HERTOG;2016;Y;16;;;
13002;BAARLE-HERTOG;2017;Y;21;252.500;185.000;350.000
13002;BAARLE-HERTOG;2018;Y;23;268.000;182.500;385.000
13002;BAARLE-HERTOG;2019;Y;38;287.000;255.000;350.000
13002;BAARLE-HERTOG;2020;Y;30;300.000;160.000;380.000
13003;BALEN;2010;Y;174;180.000;150.000;228.250
13003;BALEN;2011;Y;202;190.000;150.000;241.200
13003;BALEN;2012;Y;169;200.000;150.000;245.000
13003;BALEN;2013;Y;171;190.000;155.000;250.000
13003;BALEN;2014;Y;213;193.000;155.000;249.000
13003;BALEN;2015;Y;178;176.000;135.000;230.000
13003;BALEN;2016;Y;174;213.500;165.000;267.500
13003;BALEN;2017;Y;195;195.000;155.000;253.000
13003;BALEN;2018;Y;213;210.000;170.000;279.000
13003;BALEN;2019;Y;231;230.000;167.000;297.000
13003;BALEN;2020;Y;222;215.000;167.500;320.000
13004;BEERSE;2010;Y;105;250.000;187.500;305.000
13004;BEERSE;2011;Y;113;251.000;199.500;318.000
13004;BEERSE;2012;Y;119;240.000;190.000;290.000
13004;BEERSE;2013;Y;122;250.000;205.000;305.000
13004;BEERSE;2014;Y;148;249.250;198.000;325.000
13004;BEERSE;2015;Y;102;265.000;205.000;320.000
13004;BEERSE;2016;Y;125;270.000;215.000;332.500
13004;BEERSE;2017;Y;150;292.000;230.000;343.000
13004;BEERSE;2018;Y;158;285.000;235.000;335.000
13004;BEERSE;2019;Y;220;280.000;220.000;342.000
13004;BEERSE;2020;Y;137;292.500;235.000;405.000
13006;DESSEL;2010;Y;54;200.000;150.700;240.000
13006;DESSEL;2011;Y;43;200.000;163.000;273.000
13006;DESSEL;2012;Y;37;196.000;167.000;245.000
13006;DESSEL;2013;Y;58;230.000;185.000;275.000
13006;DESSEL;2014;Y;68;210.000;175.000;250.250
13006;DESSEL;2015;Y;43;200.000;166.500;249.500
13006;DESSEL;2016;Y;68;220.000;175.000;270.000
13006;DESSEL;2017;Y;63;235.000;193.500;298.000
13006;DESSEL;2018;Y;65;232.500;190.000;270.250
13006;DESSEL;2019;Y;90;230.000;194.000;277.000
13006;DESSEL;2020;Y;59;229.000;200.000;299.000
13008;GEEL;2010;Y;241;211.500;165.000;270.000
13008;GEEL;2011;Y;221;229.850;180.000;300.000
13008;GEEL;2012;Y;217;225.000;180.000;275.000
13008;GEEL;2013;Y;193;235.000;185.000;287.500
13008;GEEL;2014;Y;259;230.000;180.000;286.000
13008;GEEL;2015;Y;202;238.000;189.000;290.000
13008;GEEL;2016;Y;254;199.000;150.000;289.000
13008;GEEL;2017;Y;243;243.750;196.500;300.000
13008;GEEL;2018;Y;274;250.000;200.000;329.000
13008;GEEL;2019;Y;324;255.000;199.000;325.000
13008;GEEL;2020;Y;255;275.000;208.500;375.000
13010;GROBBENDONK;2010;Y;95;225.000;180.000;300.000
13010;GROBBENDONK;2011;Y;97;245.000;178.000;300.000
13010;GROBBENDONK;2012;Y;89;230.000;167.000;294.500
13010;GROBBENDONK;2013;Y;87;251.500;198.000;290.000
13010;GROBBENDONK;2014;Y;92;274.000;200.000;335.000
13010;GROBBENDONK;2015;Y;65;243.500;195.000;326.000
13010;GROBBENDONK;2016;Y;84;;;
13010;GROBBENDONK;2017;Y;100;272.500;207.500;335.000
13010;GROBBENDONK;2018;Y;111;270.000;205.000;350.000
13010;GROBBENDONK;2019;Y;121;289.000;220.000;345.000
13010;GROBBENDONK;2020;Y;101;295.000;237.500;385.000
13011;HERENTALS;2010;Y;199;190.000;150.000;259.000
13011;HERENTALS;2011;Y;211;205.000;158.500;264.000
13011;HERENTALS;2012;Y;197;205.000;155.000;255.000
13011;HERENTALS;2013;Y;218;208.500;159.000;260.000
13011;HERENTALS;2014;Y;282;215.000;160.000;268.750
13011;HERENTALS;2015;Y;186;220.000;157.000;275.000
13011;HERENTALS;2016;Y;216;195.000;153.000;232.500
13011;HERENTALS;2017;Y;229;235.000;175.000;290.000
13011;HERENTALS;2018;Y;222;240.000;179.000;315.000
13011;HERENTALS;2019;Y;296;240.000;195.000;314.000
13011;HERENTALS;2020;Y;229;257.000;190.000;329.000
13012;HERENTHOUT;2010;Y;62;189.500;151.000;227.000
13012;HERENTHOUT;2011;Y;65;224.000;170.000;255.000
13012;HERENTHOUT;2012;Y;49;220.000;187.000;287.000
13012;HERENTHOUT;2013;Y;57;212.750;169.500;251.250
13012;HERENTHOUT;2014;Y;68;215.000;178.750;280.000
13012;HERENTHOUT;2015;Y;52;230.000;181.000;286.000
13012;HERENTHOUT;2016;Y;79;;;
13012;HERENTHOUT;2017;Y;67;218.000;175.000;273.000
13012;HERENTHOUT;2018;Y;75;255.000;195.000;289.000
13012;HERENTHOUT;2019;Y;83;255.000;198.000;339.000
13012;HERENTHOUT;2020;Y;58;250.000;202.500;319.500
13013;HERSELT;2010;Y;141;170.000;75.000;230.000
13013;HERSELT;2011;Y;113;175.000;93.000;245.000
13013;HERSELT;2012;Y;114;174.500;124.000;257.000
13013;HERSELT;2013;Y;119;190.000;105.000;250.000
13013;HERSELT;2014;Y;157;197.000;90.000;270.000
13013;HERSELT;2015;Y;117;190.000;67.000;244.000
13013;HERSELT;2016;Y;141;182.500;95.000;250.000
13013;HERSELT;2017;Y;125;228.750;129.000;320.819
13013;HERSELT;2018;Y;133;210.970;135.000;300.000
13013;HERSELT;2019;Y;203;235.000;164.000;304.000
13013;HERSELT;2020;Y;154;210.000;110.000;310.000
13014;HOOGSTRATEN;2010;Y;127;280.000;215.000;375.000
13014;HOOGSTRATEN;2011;Y;107;301.000;240.000;400.000
13014;HOOGSTRATEN;2012;Y;102;300.000;250.000;380.000
13014;HOOGSTRATEN;2013;Y;111;290.000;250.000;355.000
13014;HOOGSTRATEN;2014;Y;139;285.000;226.000;345.000
13014;HOOGSTRATEN;2015;Y;119;305.000;233.000;380.000
13014;HOOGSTRATEN;2016;Y;143;315.000;240.000;380.000
13014;HOOGSTRATEN;2017;Y;133;317.000;260.000;415.000
13014;HOOGSTRATEN;2018;Y;158;332.000;275.000;420.000
13014;HOOGSTRATEN;2019;Y;224;332.500;280.000;420.000
13014;HOOGSTRATEN;2020;Y;149;370.000;305.000;480.000
13016;HULSHOUT;2010;Y;83;190.000;152.500;235.000
13016;HULSHOUT;2011;Y;71;215.000;156.000;280.000
13016;HULSHOUT;2012;Y;71;220.000;170.000;275.000
13016;HULSHOUT;2013;Y;78;210.000;170.000;285.000
13016;HULSHOUT;2014;Y;84;210.000;170.000;269.000
13016;HULSHOUT;2015;Y;51;212.500;135.000;340.000
13016;HULSHOUT;2016;Y;94;;;
13016;HULSHOUT;2017;Y;90;220.000;175.000;315.000
13016;HULSHOUT;2018;Y;72;231.025;182.500;320.000
13016;HULSHOUT;2019;Y;96;238.500;174.250;311.250
13016;HULSHOUT;2020;Y;95;283.000;210.000;355.000
13017;KASTERLEE;2010;Y;101;253.000;190.000;330.200
13017;KASTERLEE;2011;Y;109;245.000;189.000;325.000
13017;KASTERLEE;2012;Y;93;240.000;180.000;302.500
13017;KASTERLEE;2013;Y;118;250.000;194.000;300.000
13017;KASTERLEE;2014;Y;133;255.000;200.500;318.750
13017;KASTERLEE;2015;Y;80;270.000;175.000;350.000
13017;KASTERLEE;2016;Y;136;250.000;181.000;320.000
13017;KASTERLEE;2017;Y;116;270.000;219.000;343.000
13017;KASTERLEE;2018;Y;143;250.000;194.000;320.000
13017;KASTERLEE;2019;Y;173;280.000;230.000;345.000
13017;KASTERLEE;2020;Y;123;295.000;230.000;385.000
13019;LILLE;2010;Y;88;235.000;149.000;285.000
13019;LILLE;2011;Y;100;238.000;200.000;280.000
13019;LILLE;2012;Y;119;250.000;185.000;325.000
13019;LILLE;2013;Y;89;250.000;205.000;320.000
13019;LILLE;2014;Y;122;250.000;182.500;308.250
13019;LILLE;2015;Y;105;230.000;140.000;280.000
13019;LILLE;2016;Y;138;250.000;180.000;309.500
13019;LILLE;2017;Y;118;265.000;160.000;340.000
13019;LILLE;2018;Y;145;261.000;180.000;350.000
13019;LILLE;2019;Y;140;265.000;199.000;345.000
13019;LILLE;2020;Y;120;285.750;190.000;360.000
13021;MEERHOUT;2010;Y;89;175.500;146.000;227.500
13021;MEERHOUT;2011;Y;69;182.000;155.000;224.000
13021;MEERHOUT;2012;Y;76;200.000;150.000;240.000
13021;MEERHOUT;2013;Y;62;203.000;155.000;270.000
13021;MEERHOUT;2014;Y;73;190.500;153.750;237.500
13021;MEERHOUT;2015;Y;71;214.500;138.000;279.500
13021;MEERHOUT;2016;Y;82;;;
13021;MEERHOUT;2017;Y;76;230.000;172.000;295.000
13021;MEERHOUT;2018;Y;87;240.000;185.000;295.000
13021;MEERHOUT;2019;Y;96;236.000;190.000;300.000
13021;MEERHOUT;2020;Y;67;248.000;185.000;332.000
13023;MERKSPLAS;2010;Y;45;220.000;185.000;275.000
13023;MERKSPLAS;2011;Y;52;250.000;178.000;320.000
13023;MERKSPLAS;2012;Y;47;267.000;205.000;330.000
13023;MERKSPLAS;2013;Y;64;245.000;199.000;325.000
13023;MERKSPLAS;2014;Y;58;259.500;180.000;320.000
13023;MERKSPLAS;2015;Y;55;265.000;200.000;330.000
13023;MERKSPLAS;2016;Y;40;256.500;204.000;298.000
13023;MERKSPLAS;2017;Y;70;250.000;187.000;312.500
13023;MERKSPLAS;2018;Y;59;299.000;210.000;355.000
13023;MERKSPLAS;2019;Y;68;305.500;238.750;377.000
13023;MERKSPLAS;2020;Y;74;330.000;265.000;376.000
13025;MOL;2010;Y;241;190.000;150.000;239.500
13025;MOL;2011;Y;263;190.000;150.000;245.000
13025;MOL;2012;Y;259;190.000;155.000;247.500
13025;MOL;2013;Y;229;200.000;160.000;250.000
13025;MOL;2014;Y;333;200.000;160.000;265.000
13025;MOL;2015;Y;234;200.000;170.500;276.500
13025;MOL;2016;Y;268;257.000;160.000;305.000
13025;MOL;2017;Y;250;225.000;175.000;290.000
13025;MOL;2018;Y;275;247.500;195.000;310.000
13025;MOL;2019;Y;345;225.000;180.000;310.000
13025;MOL;2020;Y;299;248.500;188.500;327.500
13029;OLEN;2010;Y;87;205.000;176.000;270.000
13029;OLEN;2011;Y;75;210.000;185.000;275.000
13029;OLEN;2012;Y;68;244.500;200.000;305.000
13029;OLEN;2013;Y;83;230.000;200.000;280.000
13029;OLEN;2014;Y;93;230.000;190.000;270.000
13029;OLEN;2015;Y;49;239.000;185.000;263.000
13029;OLEN;2016;Y;85;;;
13029;OLEN;2017;Y;78;262.500;210.000;310.250
13029;OLEN;2018;Y;89;250.000;210.000;294.000
13029;OLEN;2019;Y;120;270.000;212.000;320.000
13029;OLEN;2020;Y;88;285.000;230.000;330.000
13031;OUD-TURNHOUT;2010;Y;85;240.000;176.500;355.000
13031;OUD-TURNHOUT;2011;Y;119;265.000;220.000;365.000
13031;OUD-TURNHOUT;2012;Y;89;270.000;205.000;350.000
13031;OUD-TURNHOUT;2013;Y;115;267.500;199.500;350.000
13031;OUD-TURNHOUT;2014;Y;116;265.000;200.000;325.000
13031;OUD-TURNHOUT;2015;Y;107;249.000;184.000;340.000
13031;OUD-TURNHOUT;2016;Y;127;242.000;185.000;330.000
13031;OUD-TURNHOUT;2017;Y;127;280.000;205.150;365.000
13031;OUD-TURNHOUT;2018;Y;150;278.000;220.000;361.250
13031;OUD-TURNHOUT;2019;Y;174;290.000;230.000;377.500
13031;OUD-TURNHOUT;2020;Y;109;375.000;278.500;470.000
13035;RAVELS;2010;Y;77;242.000;190.750;317.500
13035;RAVELS;2011;Y;100;250.000;184.000;370.000
13035;RAVELS;2012;Y;80;245.000;170.000;313.750
13035;RAVELS;2013;Y;100;248.750;206.750;340.000
13035;RAVELS;2014;Y;116;250.500;180.000;300.000
13035;RAVELS;2015;Y;115;260.000;191.000;337.500
13035;RAVELS;2016;Y;105;274.500;202.500;327.500
13035;RAVELS;2017;Y;137;253.500;200.000;310.000
13035;RAVELS;2018;Y;149;282.500;210.000;345.000
13035;RAVELS;2019;Y;165;300.000;220.000;365.750
13035;RAVELS;2020;Y;162;327.000;269.000;410.000
13036;RETIE;2010;Y;63;240.000;189.500;320.000
13036;RETIE;2011;Y;50;225.000;168.000;289.000
13036;RETIE;2012;Y;61;239.000;180.000;325.000
13036;RETIE;2013;Y;67;210.000;180.000;264.000
13036;RETIE;2014;Y;79;229.000;180.000;294.000
13036;RETIE;2015;Y;52;240.000;196.000;300.000
13036;RETIE;2016;Y;78;245.000;180.000;327.500
13036;RETIE;2017;Y;71;250.000;177.500;330.000
13036;RETIE;2018;Y;83;280.000;220.000;340.000
13036;RETIE;2019;Y;111;287.000;199.500;375.000
13036;RETIE;2020;Y;87;275.000;195.000;365.000
13037;RIJKEVORSEL;2010;Y;86;225.000;139.000;271.500
13037;RIJKEVORSEL;2011;Y;98;245.000;200.000;295.000
13037;RIJKEVORSEL;2012;Y;65;260.000;230.000;325.000
13037;RIJKEVORSEL;2013;Y;82;238.000;191.000;285.000
13037;RIJKEVORSEL;2014;Y;106;240.000;197.500;275.000
13037;RIJKEVORSEL;2015;Y;71;260.000;215.500;293.000
13037;RIJKEVORSEL;2016;Y;92;254.500;200.000;344.000
13037;RIJKEVORSEL;2017;Y;110;275.000;225.000;327.000
13037;RIJKEVORSEL;2018;Y;94;268.500;198.500;334.000
13037;RIJKEVORSEL;2019;Y;110;280.000;230.000;349.000
13037;RIJKEVORSEL;2020;Y;96;292.500;235.000;360.000
13040;TURNHOUT;2010;Y;296;195.000;156.000;245.000
13040;TURNHOUT;2011;Y;326;190.000;150.000;239.000
13040;TURNHOUT;2012;Y;349;200.000;160.000;250.000
13040;TURNHOUT;2013;Y;281;195.000;155.000;250.000
13040;TURNHOUT;2014;Y;416;195.000;150.000;248.000
13040;TURNHOUT;2015;Y;340;193.500;150.000;255.000
13040;TURNHOUT;2016;Y;419;195.000;157.500;250.000
13040;TURNHOUT;2017;Y;412;215.000;169.000;260.000
13040;TURNHOUT;2018;Y;412;217.500;175.000;270.300
13040;TURNHOUT;2019;Y;568;240.000;183.000;295.000
13040;TURNHOUT;2020;Y;383;220.000;180.000;299.000
13044;VORSELAAR;2010;Y;67;217.500;170.000;255.000
13044;VORSELAAR;2011;Y;68;227.500;180.000;282.000
13044;VORSELAAR;2012;Y;54;220.000;175.000;277.000
13044;VORSELAAR;2013;Y;50;230.000;181.000;265.000
13044;VORSELAAR;2014;Y;84;219.000;143.000;280.000
13044;VORSELAAR;2015;Y;57;244.250;141.000;312.500
13044;VORSELAAR;2016;Y;58;;;
13044;VORSELAAR;2017;Y;68;247.250;200.000;300.000
13044;VORSELAAR;2018;Y;69;275.000;195.000;350.000
13044;VORSELAAR;2019;Y;67;259.500;220.000;317.500
13044;VORSELAAR;2020;Y;53;275.000;185.000;340.000
13046;VOSSELAAR;2010;Y;73;255.000;200.000;350.000
13046;VOSSELAAR;2011;Y;82;248.000;200.000;320.000
13046;VOSSELAAR;2012;Y;82;250.000;195.000;295.000
13046;VOSSELAAR;2013;Y;83;250.000;200.000;300.000
13046;VOSSELAAR;2014;Y;91;280.000;215.000;345.000
13046;VOSSELAAR;2015;Y;72;270.000;220.000;340.000
13046;VOSSELAAR;2016;Y;97;280.000;224.250;325.000
13046;VOSSELAAR;2017;Y;105;288.500;247.500;359.000
13046;VOSSELAAR;2018;Y;111;290.000;240.000;380.000
13046;VOSSELAAR;2019;Y;118;289.500;235.000;345.000
13046;VOSSELAAR;2020;Y;100;325.000;267.250;379.500
13049;WESTERLO;2010;Y;106;207.500;165.000;270.000
13049;WESTERLO;2011;Y;168;210.000;172.000;270.000
13049;WESTERLO;2012;Y;132;225.750;170.500;276.500
13049;WESTERLO;2013;Y;143;230.000;185.000;290.000
13049;WESTERLO;2014;Y;177;225.000;185.000;270.322
13049;WESTERLO;2015;Y;147;240.500;187.500;295.000
13049;WESTERLO;2016;Y;167;;;
13049;WESTERLO;2017;Y;189;249.500;200.000;310.000
13049;WESTERLO;2018;Y;156;258.000;200.000;333.000
13049;WESTERLO;2019;Y;226;245.500;200.000;305.000
13049;WESTERLO;2020;Y;178;260.000;199.000;330.000
13053;LAAKDAL;2010;Y;117;183.714;150.000;235.000
13053;LAAKDAL;2011;Y;122;200.000;159.000;270.000
13053;LAAKDAL;2012;Y;129;195.000;155.000;255.000
13053;LAAKDAL;2013;Y;112;210.000;177.750;272.500
13053;LAAKDAL;2014;Y;141;200.000;160.500;247.000
13053;LAAKDAL;2015;Y;89;210.000;160.000;278.500
13053;LAAKDAL;2016;Y;128;;;
13053;LAAKDAL;2017;Y;118;225.000;182.000;270.000
13053;LAAKDAL;2018;Y;115;227.500;180.000;282.000
13053;LAAKDAL;2019;Y;163;240.000;185.000;295.000
13053;LAAKDAL;2020;Y;125;232.500;192.500;321.000
21001;ANDERLECHT;2010;Y;207;231.000;198.000;286.000
21001;ANDERLECHT;2011;Y;200;239.500;205.000;284.500
21001;ANDERLECHT;2012;Y;218;257.000;210.000;300.000
21001;ANDERLECHT;2013;Y;188;245.000;200.000;305.000
21001;ANDERLECHT;2014;Y;202;245.000;202.000;297.000
21001;ANDERLECHT;2015;Y;192;250.000;212.500;305.000
21001;ANDERLECHT;2016;Y;195;261.000;215.000;315.000
21001;ANDERLECHT;2017;Y;216;260.000;220.000;309.000
21001;ANDERLECHT;2018;Y;220;275.000;235.000;338.500
21001;ANDERLECHT;2019;Y;254;290.000;250.000;354.000
21001;ANDERLECHT;2020;Y;174;300.000;260.000;361.000
21002;OUDERGEM;2010;Y;148;350.000;282.500;455.000
21002;OUDERGEM;2011;Y;113;360.000;300.000;472.500
21002;OUDERGEM;2012;Y;132;374.500;301.500;469.000
21002;OUDERGEM;2013;Y;139;380.000;310.000;505.000
21002;OUDERGEM;2014;Y;159;362.500;300.000;470.000
21002;OUDERGEM;2015;Y;167;400.000;320.000;510.000
21002;OUDERGEM;2016;Y;135;410.000;338.000;545.000
21002;OUDERGEM;2017;Y;140;417.500;348.750;520.000
21002;OUDERGEM;2018;Y;146;435.000;360.000;537.500
21002;OUDERGEM;2019;Y;168;450.000;380.000;552.500
21002;OUDERGEM;2020;Y;145;480.000;385.000;600.000
21003;SINT-AGATHA-BERCHEM;2010;Y;77;270.000;230.000;320.000
21003;SINT-AGATHA-BERCHEM;2011;Y;75;279.000;230.000;350.000
21003;SINT-AGATHA-BERCHEM;2012;Y;57;275.000;233.000;350.000
21003;SINT-AGATHA-BERCHEM;2013;Y;73;290.000;252.000;335.000
21003;SINT-AGATHA-BERCHEM;2014;Y;78;279.000;240.000;315.000
21003;SINT-AGATHA-BERCHEM;2015;Y;64;285.000;224.750;362.000
21003;SINT-AGATHA-BERCHEM;2016;Y;99;286.500;245.000;350.000
21003;SINT-AGATHA-BERCHEM;2017;Y;99;300.000;260.000;359.000
21003;SINT-AGATHA-BERCHEM;2018;Y;82;329.000;265.000;380.000
21003;SINT-AGATHA-BERCHEM;2019;Y;75;320.000;269.000;392.000
21003;SINT-AGATHA-BERCHEM;2020;Y;57;349.000;300.000;410.000
21004;BRUSSEL;2010;Y;247;265.000;217.000;357.000
21004;BRUSSEL;2011;Y;247;270.000;223.100;407.500
21004;BRUSSEL;2012;Y;261;280.000;220.000;375.000
21004;BRUSSEL;2013;Y;224;285.000;224.000;415.000
21004;BRUSSEL;2014;Y;209;290.000;220.000;400.000
21004;BRUSSEL;2015;Y;211;302.500;237.500;410.000
21004;BRUSSEL;2016;Y;278;310.000;235.500;430.000
21004;BRUSSEL;2017;Y;298;327.500;250.000;499.000
21004;BRUSSEL;2018;Y;262;320.000;260.000;450.000
21004;BRUSSEL;2019;Y;271;335.000;280.000;440.000
21004;BRUSSEL;2020;Y;247;363.000;284.000;499.000
21005;ETTERBEEK;2010;Y;66;418.500;300.000;575.000
21005;ETTERBEEK;2011;Y;66;407.500;310.000;480.000
21005;ETTERBEEK;2012;Y;59;425.000;320.000;550.000
21005;ETTERBEEK;2013;Y;68;487.500;343.500;617.500
21005;ETTERBEEK;2014;Y;71;426.650;340.000;620.000
21005;ETTERBEEK;2015;Y;65;500.000;350.000;615.000
21005;ETTERBEEK;2016;Y;77;435.000;330.000;580.000
21005;ETTERBEEK;2017;Y;74;435.000;360.000;525.000
21005;ETTERBEEK;2018;Y;64;496.500;410.000;642.500
21005;ETTERBEEK;2019;Y;61;520.000;398.000;731.111
21005;ETTERBEEK;2020;Y;74;605.000;472.500;846.291
21006;EVERE;2010;Y;69;288.000;235.000;325.000
21006;EVERE;2011;Y;69;280.000;250.000;325.000
21006;EVERE;2012;Y;78;272.500;235.000;316.000
21006;EVERE;2013;Y;57;275.000;240.000;315.000
21006;EVERE;2014;Y;60;299.000;236.000;330.000
21006;EVERE;2015;Y;75;303.000;230.000;375.000
21006;EVERE;2016;Y;64;327.500;253.000;412.500
21006;EVERE;2017;Y;61;285.050;249.500;365.000
21006;EVERE;2018;Y;74;337.000;280.000;405.000
21006;EVERE;2019;Y;74;330.000;282.500;377.250
21006;EVERE;2020;Y;68;355.000;300.000;465.000
21007;VORST;2010;Y;80;347.500;266.500;479.000
21007;VORST;2011;Y;78;320.000;249.500;445.000
21007;VORST;2012;Y;76;382.500;299.100;555.000
21007;VORST;2013;Y;54;342.500;265.000;460.000
21007;VORST;2014;Y;96;352.500;262.500;510.000
21007;VORST;2015;Y;66;329.000;263.930;491.000
21007;VORST;2016;Y;90;385.000;290.000;515.000
21007;VORST;2017;Y;86;385.000;280.000;537.500
21007;VORST;2018;Y;78;395.000;320.000;625.000
21007;VORST;2019;Y;85;452.000;329.000;670.000
21007;VORST;2020;Y;69;497.000;357.000;750.000
21008;GANSHOREN;2010;Y;52;260.000;226.000;292.500
21008;GANSHOREN;2011;Y;39;270.000;230.000;315.000
21008;GANSHOREN;2012;Y;41;300.000;260.000;336.000
21008;GANSHOREN;2013;Y;57;280.000;230.000;340.000
21008;GANSHOREN;2014;Y;50;269.500;227.500;330.000
21008;GANSHOREN;2015;Y;58;272.000;245.000;316.000
21008;GANSHOREN;2016;Y;63;298.750;250.000;327.000
21008;GANSHOREN;2017;Y;44;285.000;245.000;352.500
21008;GANSHOREN;2018;Y;46;310.000;260.000;350.000
21008;GANSHOREN;2019;Y;40;317.500;279.500;385.000
21008;GANSHOREN;2020;Y;53;350.000;330.000;416.000
21009;ELSENE;2010;Y;112;455.000;325.000;655.000
21009;ELSENE;2011;Y;133;515.000;340.000;765.000
21009;ELSENE;2012;Y;120;602.500;400.000;882.500
21009;ELSENE;2013;Y;108;535.000;367.500;872.500
21009;ELSENE;2014;Y;108;495.000;350.000;755.000
21009;ELSENE;2015;Y;130;498.000;375.000;845.000
21009;ELSENE;2016;Y;102;595.000;407.500;900.000
21009;ELSENE;2017;Y;114;637.500;407.500;825.000
21009;ELSENE;2018;Y;94;595.000;405.000;840.000
21009;ELSENE;2019;Y;114;707.000;480.000;1.010.000
21009;ELSENE;2020;Y;111;668.000;470.000;950.000
21010;JETTE;2010;Y;98;256.250;220.000;310.000
21010;JETTE;2011;Y;95;280.000;225.000;310.000
21010;JETTE;2012;Y;97;265.000;235.000;330.000
21010;JETTE;2013;Y;103;287.500;245.000;365.000
21010;JETTE;2014;Y;110;275.000;225.000;328.000
21010;JETTE;2015;Y;94;275.000;238.000;313.000
21010;JETTE;2016;Y;115;272.250;220.000;350.000
21010;JETTE;2017;Y;94;285.000;240.000;335.000
21010;JETTE;2018;Y;91;285.000;245.000;348.000
21010;JETTE;2019;Y;102;319.500;265.000;385.000
21010;JETTE;2020;Y;110;325.000;275.000;390.000
21011;KOEKELBERG;2010;Y;26;285.000;225.000;405.000
21011;KOEKELBERG;2011;Y;23;270.000;207.000;360.000
21011;KOEKELBERG;2012;Y;25;283.000;230.000;340.000
21011;KOEKELBERG;2013;Y;20;270.000;170.000;350.000
21011;KOEKELBERG;2014;Y;16;278.500;213.500;342.500
21011;KOEKELBERG;2015;Y;13;;;
21011;KOEKELBERG;2016;Y;23;280.000;180.000;367.500
21011;KOEKELBERG;2017;Y;22;238.500;200.000;350.000
21011;KOEKELBERG;2018;Y;21;285.000;260.000;367.500
21011;KOEKELBERG;2019;Y;20;391.250;265.000;504.500
21011;KOEKELBERG;2020;Y;17;295.000;250.000;333.000
21012;SINT-JANS-MOLENBEEK;2010;Y;75;240.000;180.000;280.000
21012;SINT-JANS-MOLENBEEK;2011;Y;76;242.000;182.500;300.000
21012;SINT-JANS-MOLENBEEK;2012;Y;55;235.000;180.000;290.000
21012;SINT-JANS-MOLENBEEK;2013;Y;70;268.500;200.000;315.000
21012;SINT-JANS-MOLENBEEK;2014;Y;66;243.750;200.000;285.000
21012;SINT-JANS-MOLENBEEK;2015;Y;64;226.000;180.000;300.000
21012;SINT-JANS-MOLENBEEK;2016;Y;71;243.000;210.000;295.000
21012;SINT-JANS-MOLENBEEK;2017;Y;83;260.000;220.000;325.000
21012;SINT-JANS-MOLENBEEK;2018;Y;87;244.500;200.000;309.500
21012;SINT-JANS-MOLENBEEK;2019;Y;77;275.000;235.000;345.000
21012;SINT-JANS-MOLENBEEK;2020;Y;81;322.500;250.000;395.000
21013;SINT-GILLIS;2010;Y;36;384.000;250.000;565.000
21013;SINT-GILLIS;2011;Y;38;320.000;260.000;565.000
21013;SINT-GILLIS;2012;Y;28;340.268;244.500;452.500
21013;SINT-GILLIS;2013;Y;26;402.500;280.000;575.000
21013;SINT-GILLIS;2014;Y;27;350.000;237.000;520.000
21013;SINT-GILLIS;2015;Y;25;497.500;340.000;577.500
21013;SINT-GILLIS;2016;Y;36;350.000;212.500;456.000
21013;SINT-GILLIS;2017;Y;32;355.000;293.000;495.500
21013;SINT-GILLIS;2018;Y;33;497.000;403.750;659.500
21013;SINT-GILLIS;2019;Y;47;450.000;320.000;640.000
21013;SINT-GILLIS;2020;Y;24;475.000;310.000;760.000
21014;SINT-JOOST-TEN-NODE;2010;Y;25;285.000;205.000;327.200
